ANTsNeighborhoodCorrelation,Correlation,MeanSquares,MattesMutualInformation,Demons,JointHistogramMutualInformation,Subject,method,init,dofs
-1.2444738149642944,-0.517734169960022,14532512.0,-0.5186583399772644,13481076.0,-1.2444738149642944,sub-127S6549,bbregister,spm,9dof
-1.2486271858215332,-0.5176540613174438,14532512.0,-0.5199556946754456,13481076.0,-1.2486271858215332,sub-127S6549,bbregister,rr,12dof
-1.243446946144104,-0.5169236063957214,14532512.0,-0.5198239088058472,13481076.0,-1.243446946144104,sub-127S6549,bbregister,spm,12dof
-1.839239478111267,-0.3380554318428039,14532513.0,-0.2643710970878601,13481077.0,-1.839239478111267,sub-127S6549,bbregister,coreg,12dof
-1.554110407829285,-0.3828153014183044,14532512.0,-0.3110098540782928,13481077.0,-1.554110407829285,sub-127S6549,bbregister,coreg,9dof
-1.2376807928085327,-0.5401568412780762,14532512.0,-0.5310643911361694,24116944.0,-1.2376807928085327,sub-127S6549,bbregister,fsl,12dof
-1.317715764045715,-0.6465840935707092,14532512.0,-0.7436018586158752,13481076.0,-1.317715764045715,sub-127S6549,mri-coreg,NA,9dof
-1.305075764656067,-0.6436783075332642,14532512.0,-0.7421726584434509,13481076.0,-1.305075764656067,sub-127S6549,mri-coreg,NA,6dof
-1.3213392496109009,-0.6471429467201233,14532512.0,-0.744296669960022,24116942.0,-1.3213392496109009,sub-127S6549,mri-coreg,NA,12dof
-1.3036314249038696,-0.6420148611068726,14532512.0,-0.7388849258422852,24116944.0,-1.3036314249038696,sub-127S6549,vvregister,rr,6dof
-1.3045111894607544,-0.6421153545379639,14532512.0,-0.7390682697296143,13481076.0,-1.3045111894607544,sub-127S6549,vvregister,spm,6dof
-1.315131664276123,-0.6379468441009521,14532512.0,-0.6937167644500732,24116942.0,-1.315131664276123,sub-127S6549,vvregister,rr,9dof
-1.1974585056304932,-0.5452894568443298,14532512.0,-0.5520380139350891,13481076.0,-1.1974585056304932,sub-127S6549,vvregister,fsl,6dof
-1.3059110641479492,-0.6358094811439514,14532512.0,-0.6887847781181335,13481076.0,-1.3059110641479492,sub-127S6549,vvregister,spm,12dof
-1.3138028383255005,-0.6370770931243896,14532512.0,-0.6913968324661255,13481076.0,-1.3138028383255005,sub-127S6549,vvregister,spm,9dof
-1.3039478063583374,-0.6420360803604126,14532512.0,-0.7389691472053528,24116944.0,-1.3039478063583374,sub-127S6549,vvregister,coreg,6dof
-1.2056219577789309,-0.5517645478248596,14532512.0,-0.5594212412834167,13481076.0,-1.2056219577789309,sub-127S6549,vvregister,fsl,9dof
-1.3082284927368164,-0.6355908513069153,14532512.0,-0.6879980564117432,13481076.0,-1.3082284927368164,sub-127S6549,vvregister,rr,12dof
-1.931315302848816,-0.3257545232772827,14532513.0,-0.2574707567691803,13481077.0,-1.931315302848816,sub-127S6549,vvregister,coreg,12dof
-1.665388107299805,-0.3767316937446594,14532513.0,-0.2984462678432464,24116944.0,-1.665388107299805,sub-127S6549,vvregister,coreg,9dof
-1.213194727897644,-0.5527585744857788,14532512.0,-0.5523862838745117,24116942.0,-1.213194727897644,sub-127S6549,vvregister,fsl,12dof
-1.02782940864563,-0.3490512371063232,14532513.0,-0.4249526858329773,24116946.0,-1.02782940864563,sub-032S6602,bbregister,spm,6dof
-1.2725298404693604,-0.3422946333885193,14532513.0,-0.3203766047954559,24116946.0,-1.2725298404693604,sub-032S6602,bbregister,fsl,9dof
-1.0797291994094849,-0.5045218467712402,14532513.0,-0.5494855046272278,15063709.0,-1.0797291994094849,sub-032S6602,bbregister,coreg,6dof
-1.3259282112121582,-0.346524715423584,14532513.0,-0.318661630153656,24116946.0,-1.3259282112121582,sub-032S6602,bbregister,rr,9dof
-1.056673884391785,-0.4789786338806152,14532513.0,-0.5406593084335327,24116946.0,-1.056673884391785,sub-032S6602,bbregister,rr,6dof
-1.0411697626113892,-0.4272410571575165,14532513.0,-0.4438748955726623,24116946.0,-1.0411697626113892,sub-032S6602,bbregister,fsl,6dof
-1.3265089988708496,-0.1722679436206817,14532513.0,-0.1671160906553268,15063709.0,-1.3265089988708496,sub-032S6602,bbregister,spm,9dof
-1.3649908304214478,-0.3177214562892914,14532513.0,-0.2913806140422821,24116946.0,-1.3649908304214478,sub-032S6602,bbregister,rr,12dof
-1.3597418069839478,-0.17339488863945,14532513.0,-0.1670923829078674,24116946.0,-1.3597418069839478,sub-032S6602,bbregister,spm,12dof
-1.9157425165176392,-0.2811335027217865,14532513.0,-0.2431708723306656,24116946.0,-1.9157425165176392,sub-032S6602,bbregister,coreg,12dof
-1.5231648683547974,-0.3854540884494781,14532513.0,-0.3319544494152069,24116946.0,-1.5231648683547974,sub-032S6602,bbregister,coreg,9dof
-1.308336615562439,-0.3300285041332245,14532513.0,-0.3063811063766479,24116946.0,-1.308336615562439,sub-032S6602,bbregister,fsl,12dof
-1.180768370628357,-0.553023099899292,14532513.0,-0.6827738881111145,24116946.0,-1.180768370628357,sub-032S6602,mri-coreg,NA,9dof
-1.1507630348205566,-0.5383189916610718,14532513.0,-0.6741188168525696,24116946.0,-1.1507630348205566,sub-032S6602,mri-coreg,NA,6dof
-1.1786859035491943,-0.5529760122299194,14532513.0,-0.6833815574645996,24116946.0,-1.1786859035491943,sub-032S6602,mri-coreg,NA,12dof
-1.1294920444488523,-0.5210347771644592,14532513.0,-0.630908191204071,24116946.0,-1.1294920444488523,sub-032S6602,vvregister,rr,6dof
-1.0413721799850464,-0.3810888230800628,14532513.0,-0.4475322365760803,24116946.0,-1.0413721799850464,sub-032S6602,vvregister,spm,6dof
-1.1400768756866455,-0.5222642421722412,14532513.0,-0.6133357882499695,24116946.0,-1.1400768756866455,sub-032S6602,vvregister,rr,9dof
-1.05485737323761,-0.4565956592559814,14532513.0,-0.4936475157737732,24116946.0,-1.05485737323761,sub-032S6602,vvregister,fsl,6dof
-1.5846424102783203,-0.2637742459774017,14532513.0,-0.2470783442258834,24116946.0,-1.5846424102783203,sub-032S6602,vvregister,spm,12dof
-1.6408053636550903,-0.2510792315006256,14532513.0,-0.2314810156822204,24116946.0,-1.6408053636550903,sub-032S6602,vvregister,spm,9dof
-1.153479814529419,-0.5298883318901062,14532513.0,-0.6664896607398987,24116946.0,-1.153479814529419,sub-032S6602,vvregister,coreg,6dof
-1.4285143613815308,-0.3432264924049377,14532513.0,-0.3066784739494324,24116946.0,-1.4285143613815308,sub-032S6602,vvregister,fsl,9dof
-1.130495548248291,-0.5249987244606018,14532513.0,-0.6172794103622437,15063709.0,-1.130495548248291,sub-032S6602,vvregister,rr,12dof
-1.794123888015747,-0.3042736351490021,14532513.0,-0.2601390779018402,24116946.0,-1.794123888015747,sub-032S6602,vvregister,coreg,12dof
-1.5096807479858398,-0.3767227530479431,14532513.0,-0.3304702043533325,15063709.0,-1.5096807479858398,sub-032S6602,vvregister,coreg,9dof
-1.3921144008636477,-0.3458694815635681,14532513.0,-0.3073739409446716,24116946.0,-1.3921144008636477,sub-032S6602,vvregister,fsl,12dof
-1.101681113243103,-0.591208815574646,14532513.0,-0.5817264318466187,24116946.0,-1.101681113243103,sub-032S6600,bbregister,spm,6dof
-1.4367783069610596,-0.2570618391036987,14532513.0,-0.1933706104755401,15063709.0,-1.4367783069610596,sub-032S6600,bbregister,fsl,9dof
-1.0517163276672363,-0.5617979764938354,14532513.0,-0.5332686901092529,24116946.0,-1.0517163276672363,sub-032S6600,bbregister,coreg,6dof
-1.0418556928634644,-0.5524528622627258,14532513.0,-0.513281524181366,24116946.0,-1.0418556928634644,sub-032S6600,bbregister,rr,9dof
-1.0599920749664309,-0.5530260801315308,14532513.0,-0.5149684548377991,24116946.0,-1.0599920749664309,sub-032S6600,bbregister,rr,6dof
-0.9817731976509094,-0.449219286441803,14532513.0,-0.3687982857227325,24116946.0,-0.9817731976509094,sub-032S6600,bbregister,fsl,6dof
-1.1338971853256226,-0.5819281339645386,14532513.0,-0.5729250907897949,24116946.0,-1.1338971853256226,sub-032S6600,bbregister,spm,9dof
-1.0667247772216797,-0.5429324507713318,14532513.0,-0.5014922022819519,24116946.0,-1.0667247772216797,sub-032S6600,bbregister,rr,12dof
-1.1429046392440796,-0.5742038488388062,14532513.0,-0.5526766777038574,24116946.0,-1.1429046392440796,sub-032S6600,bbregister,spm,12dof
-1.9113683700561523,-0.2753935754299164,14532513.0,-0.199905440211296,24116946.0,-1.9113683700561523,sub-032S6600,bbregister,coreg,12dof
-1.5000338554382324,-0.3831103444099426,14532513.0,-0.283609002828598,24116946.0,-1.5000338554382324,sub-032S6600,bbregister,coreg,9dof
-1.435286283493042,-0.2564287781715393,14532513.0,-0.1947433799505233,24116946.0,-1.435286283493042,sub-032S6600,bbregister,fsl,12dof
-1.178254246711731,-0.648455798625946,14532513.0,-0.6897071003913879,24116946.0,-1.178254246711731,sub-032S6600,mri-coreg,NA,9dof
-1.1633261442184448,-0.6427335143089294,14532513.0,-0.688014805316925,24116946.0,-1.1633261442184448,sub-032S6600,mri-coreg,NA,6dof
-1.2005871534347534,-0.6487137079238892,14532513.0,-0.6900956630706787,24116946.0,-1.2005871534347534,sub-032S6600,mri-coreg,NA,12dof
-1.0808628797531128,-0.5770385265350342,14532513.0,-0.546742856502533,24116946.0,-1.0808628797531128,sub-032S6600,vvregister,rr,6dof
-1.046703577041626,-0.5051870942115784,14532513.0,-0.4820896089076996,24116946.0,-1.046703577041626,sub-032S6600,vvregister,spm,6dof
-1.2182621955871582,-0.4415587484836578,14532513.0,-0.3550275862216949,24116946.0,-1.2182621955871582,sub-032S6600,vvregister,rr,9dof
-1.0044198036193848,-0.458128809928894,14532513.0,-0.3604849576950073,24116946.0,-1.0044198036193848,sub-032S6600,vvregister,fsl,6dof
-1.4494880437850952,-0.3910551965236664,14532513.0,-0.2960056960582733,24116946.0,-1.4494880437850952,sub-032S6600,vvregister,spm,12dof
-1.4545353651046753,-0.3874735236167907,14532513.0,-0.2929389178752899,24116946.0,-1.4545353651046753,sub-032S6600,vvregister,spm,9dof
-1.0920648574829102,-0.5860404372215271,14532513.0,-0.5602602958679199,24116946.0,-1.0920648574829102,sub-032S6600,vvregister,coreg,6dof
-1.0662280321121216,-0.4065795242786407,14532513.0,-0.3159537613391876,24116946.0,-1.0662280321121216,sub-032S6600,vvregister,fsl,9dof
-1.1571755409240725,-0.4448899626731872,14532513.0,-0.3675336241722107,24116946.0,-1.1571755409240725,sub-032S6600,vvregister,rr,12dof
-1.543154001235962,-0.3800854384899139,14532513.0,-0.2781206369400024,24116946.0,-1.543154001235962,sub-032S6600,vvregister,coreg,12dof
-1.4242786169052124,-0.4184217154979706,14532513.0,-0.3134330213069916,24116946.0,-1.4242786169052124,sub-032S6600,vvregister,coreg,9dof
-1.042380690574646,-0.4077458381652832,14532513.0,-0.3182212114334106,24116946.0,-1.042380690574646,sub-032S6600,vvregister,fsl,12dof
-1.9397896528244016,-0.4583297669887543,7177627.0,-0.4014067053794861,5987777.5,-1.9397896528244016,sub-301S6592,bbregister,spm,6dof
-3.1184372901916504,-0.5844487547874451,6484759.5,-0.5392097234725952,6767396.0,-3.1184372901916504,sub-301S6592,bbregister,fsl,9dof
-2.535407543182373,-0.6971870064735413,5423033.0,-0.7103550434112549,8327376.5,-2.535407543182373,sub-301S6592,bbregister,coreg,6dof
-2.89554500579834,-0.5804368257522583,6515892.5,-0.5386025905609131,6785823.0,-2.89554500579834,sub-301S6592,bbregister,rr,9dof
-2.537334680557251,-0.6971859335899353,5423008.0,-0.7103277444839478,8327282.5,-2.537334680557251,sub-301S6592,bbregister,rr,6dof
-2.5398271083831787,-0.6972371935844421,5422772.0,-0.7103396654129028,5692910.0,-2.5398271083831787,sub-301S6592,bbregister,fsl,6dof
-2.647170305252075,-0.4188694059848785,7646259.0,-0.358405202627182,8365340.0,-2.647170305252075,sub-301S6592,bbregister,spm,9dof
-2.9211275577545166,-0.5869390368461609,6466133.0,-0.5431726574897766,6699141.0,-2.9211275577545166,sub-301S6592,bbregister,rr,12dof
-2.235357522964477,-0.4312216341495514,7718528.0,-0.377403974533081,8798126.0,-2.235357522964477,sub-301S6592,bbregister,spm,12dof
-4.082374572753906,-0.3220370411872864,10021349.0,-0.2355422079563141,13590080.0,-4.082374572753906,sub-301S6592,bbregister,coreg,12dof
-3.999289274215698,-0.2770729064941406,10520195.0,-0.2042533308267593,17056870.0,-3.999289274215698,sub-301S6592,bbregister,coreg,9dof
-2.909684181213379,-0.586394727230072,6469951.0,-0.5426381230354309,6701527.5,-2.909684181213379,sub-301S6592,bbregister,fsl,12dof
-2.550412654876709,-0.7028975486755371,5463531.5,-0.7151668071746826,5644947.0,-2.550412654876709,sub-301S6592,mri-coreg,NA,9dof
-2.140681028366089,-0.7025665044784546,5420452.5,-0.7211721539497375,5691711.0,-2.140681028366089,sub-301S6592,mri-coreg,NA,6dof
-2.4282889366149902,-0.7030277848243713,5452817.5,-0.7174532413482666,5664499.5,-2.4282889366149902,sub-301S6592,mri-coreg,NA,12dof
-2.6404850482940674,-0.7048405408859253,5411217.5,-0.7185612916946411,14223633.0,-2.6404850482940674,sub-301S6592,vvregister,rr,6dof
-1.8749920129776,-0.3728175163269043,7970653.0,-0.3460946679115295,5855379.0,-1.8749920129776,sub-301S6592,vvregister,spm,6dof
-2.437140464782715,-0.6918901205062866,5686131.5,-0.6778010129928589,5865441.0,-2.437140464782715,sub-301S6592,vvregister,rr,9dof
-2.639491558074951,-0.7048362493515015,5411219.0,-0.718570351600647,5733848.0,-2.639491558074951,sub-301S6592,vvregister,fsl,6dof
-1.8660155534744265,-0.3734461069107055,8212585.0,-0.3412489891052246,6885261.5,-1.8660155534744265,sub-301S6592,vvregister,spm,12dof
-2.416566848754883,-0.2067412286996841,10481441.0,-0.197119653224945,8354354.5,-2.416566848754883,sub-301S6592,vvregister,spm,9dof
-2.635733127593994,-0.7048372626304626,5411245.0,-0.7185959219932556,14224442.0,-2.635733127593994,sub-301S6592,vvregister,coreg,6dof
-2.460978984832764,-0.6921105980873108,5684169.0,-0.6779806017875671,5875613.5,-2.460978984832764,sub-301S6592,vvregister,fsl,9dof
-2.58024525642395,-0.6924635171890259,5679953.5,-0.677139937877655,5852819.0,-2.58024525642395,sub-301S6592,vvregister,rr,12dof
-4.398702144622803,-0.3429045677185058,10156601.0,-0.2482907921075821,13840832.0,-4.398702144622803,sub-301S6592,vvregister,coreg,12dof
-3.894251823425293,-0.2714985609054565,10561907.0,-0.1987041980028152,19868018.0,-3.894251823425293,sub-301S6592,vvregister,coreg,9dof
-2.585371255874634,-0.6920945048332214,5684027.0,-0.676215410232544,5867585.0,-2.585371255874634,sub-301S6592,vvregister,fsl,12dof
-2.8640077114105225,-0.6521012783050537,6865897.0,-0.638446569442749,6678745.5,-2.8640077114105225,sub-098S6601,bbregister,spm,6dof
-2.0967750549316406,-0.1953911483287811,9943920.0,-0.1316203027963638,13322643.0,-2.0967750549316406,sub-098S6601,bbregister,fsl,9dof
-3.113333940505981,-0.6386807560920715,6911013.0,-0.6287267208099365,7062794.0,-3.113333940505981,sub-098S6601,bbregister,coreg,6dof
-2.7023732662200928,-0.5815073251724243,7591704.5,-0.5294698476791382,8024162.5,-2.7023732662200928,sub-098S6601,bbregister,rr,9dof
-3.0237460136413574,-0.6546835899353027,6857134.0,-0.6416785717010498,6643802.5,-3.0237460136413574,sub-098S6601,bbregister,rr,6dof
-2.603724956512451,-0.3871036767959595,7818015.0,-0.3298427164554596,10166054.0,-2.603724956512451,sub-098S6601,bbregister,fsl,6dof
-3.376530408859253,-0.5857895016670227,7567331.0,-0.5263800621032715,8084802.0,-3.376530408859253,sub-098S6601,bbregister,spm,9dof
-2.1490697860717773,-0.5926348567008972,7512504.5,-0.5474671125411987,14302882.0,-2.1490697860717773,sub-098S6601,bbregister,rr,12dof
-2.8187739849090576,-0.5944297909736633,7507252.5,-0.541259229183197,13926206.0,-2.8187739849090576,sub-098S6601,bbregister,spm,12dof
-4.469829082489014,-0.0844014883041381,13485023.0,-0.0577347874641418,13655768.0,-4.469829082489014,sub-098S6601,bbregister,coreg,12dof
-4.4420928955078125,-0.0537019819021225,13866255.0,-0.0384023152291774,15063709.0,-4.4420928955078125,sub-098S6601,bbregister,coreg,9dof
-2.267330408096313,-0.1810879558324813,10063142.0,-0.1224988251924514,17226234.0,-2.267330408096313,sub-098S6601,bbregister,fsl,12dof
-2.453941583633423,-0.6685624122619629,6829420.0,-0.6987113952636719,6855365.0,-2.453941583633423,sub-098S6601,mri-coreg,NA,9dof
-2.919215679168701,-0.6673210263252258,6815667.5,-0.6937572956085205,6833194.5,-2.919215679168701,sub-098S6601,mri-coreg,NA,6dof
-2.7022488117218018,-0.6691141724586487,6822727.5,-0.6972785592079163,6837928.0,-2.7022488117218018,sub-098S6601,mri-coreg,NA,12dof
-3.111024141311645,-0.6673450469970703,6808699.5,-0.6886706352233887,6791539.5,-3.111024141311645,sub-098S6601,vvregister,rr,6dof
-3.0603013038635254,-0.6674322485923767,6808255.5,-0.6891053915023804,6783659.0,-3.0603013038635254,sub-098S6601,vvregister,spm,6dof
-2.69629979133606,-0.6784123778343201,6893739.0,-0.682375967502594,6942324.0,-2.69629979133606,sub-098S6601,vvregister,rr,9dof
-2.785133123397827,-0.4859899878501892,7417387.5,-0.4293899536132812,11928170.0,-2.785133123397827,sub-098S6601,vvregister,fsl,6dof
-2.319005250930786,-0.6767151951789856,6899500.0,-0.6849535703659058,6939797.0,-2.319005250930786,sub-098S6601,vvregister,spm,12dof
-2.684272289276123,-0.678497314453125,6891444.5,-0.6830057501792908,6932851.5,-2.684272289276123,sub-098S6601,vvregister,spm,9dof
-3.054104804992676,-0.6674250364303589,6808191.5,-0.6891676187515259,13150889.0,-3.054104804992676,sub-098S6601,vvregister,coreg,6dof
-3.941872119903565,-0.3585685789585113,10553522.0,-0.256993293762207,24108226.0,-3.941872119903565,sub-098S6601,vvregister,fsl,9dof
-2.5317137241363525,-0.6756427884101868,6915285.0,-0.6774371862411499,6979724.0,-2.5317137241363525,sub-098S6601,vvregister,rr,12dof
-4.04176664352417,-0.0850152522325515,13479640.0,-0.0585099533200264,24116946.0,-4.04176664352417,sub-098S6601,vvregister,coreg,12dof
-5.4610595703125,-0.0843836143612861,13450850.0,-0.0578168183565139,13647470.0,-5.4610595703125,sub-098S6601,vvregister,coreg,9dof
-3.7608039379119873,-0.3757922947406769,9450113.0,-0.2915933430194855,9652449.0,-3.7608039379119873,sub-098S6601,vvregister,fsl,12dof
-1.7194461822509766,-0.4838272035121918,5748778.5,-0.3782916367053985,10104941.0,-1.7194461822509766,sub-027S6648,bbregister,spm,6dof
-1.900137424468994,-0.6083484292030334,5696396.0,-0.5476813912391663,7275860.0,-1.900137424468994,sub-027S6648,bbregister,fsl,9dof
-1.905380368232727,-0.6348193883895874,4899316.0,-0.5773890614509583,7919713.5,-1.905380368232727,sub-027S6648,bbregister,coreg,6dof
-1.8006911277770996,-0.6552161574363708,5451640.0,-0.6071638464927673,7135791.5,-1.8006911277770996,sub-027S6648,bbregister,rr,9dof
-1.9008413553237915,-0.634925127029419,4898840.0,-0.5775490403175354,5058078.0,-1.9008413553237915,sub-027S6648,bbregister,rr,6dof
-1.7655653953552246,-0.6021069288253784,5015647.5,-0.5540027022361755,5313336.5,-1.7655653953552246,sub-027S6648,bbregister,fsl,6dof
-1.967473030090332,-0.4784285724163055,6444879.0,-0.3636166155338287,7813524.5,-1.967473030090332,sub-027S6648,bbregister,spm,9dof
-1.9606029987335205,-0.6504276394844055,5484922.0,-0.599276065826416,7077678.0,-1.9606029987335205,sub-027S6648,bbregister,rr,12dof
-1.7770613431930542,-0.486517995595932,6240337.0,-0.3733044564723968,6508142.5,-1.7770613431930542,sub-027S6648,bbregister,spm,12dof
,,,,,,sub-027S6648,bbregister,coreg,12dof
-2.429739236831665,-0.2443710565567016,10693962.0,-0.1746464222669601,12403964.0,-2.429739236831665,sub-027S6648,bbregister,coreg,9dof
-2.0401086807250977,-0.6235898733139038,5547544.0,-0.5668201446533203,6811761.0,-2.0401086807250977,sub-027S6648,bbregister,fsl,12dof
-2.0970773696899414,-0.740385115146637,4598731.5,-0.7576338052749634,8186013.5,-2.0970773696899414,sub-027S6648,mri-coreg,NA,9dof
-2.011685371398926,-0.7230988144874573,4544874.0,-0.7475802302360535,5007276.5,-2.011685371398926,sub-027S6648,mri-coreg,NA,6dof
-2.070392847061157,-0.7397520542144775,4603292.0,-0.7567751407623291,5136408.5,-2.070392847061157,sub-027S6648,mri-coreg,NA,12dof
-2.088165760040283,-0.7251213192939758,4524559.0,-0.7460581064224243,13684710.0,-2.088165760040283,sub-027S6648,vvregister,rr,6dof
